"","","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
"428",428,-0.352829435072264,-0.53373570901375,-0.131713215227446,-0.0478910968695024,1.64593749954033,-0.585180594959466,0.414038160441478,2.05029941468415,1.59038045418603,2.37421721445727,-2.22892201784084,-0.222008895171963,-0.778721945026178,0.634170957914092,-2.14399351259125,-0.148322582738755,0.973980008414197,-0.733290726814385,0.607571846749585,-0.787018104295413,0.65442886867551,-0.353315249342166,2.02317745510056,1.2576899024347,0.889499288567931
"429",429,-0.520044544077859,1.29774872403304,-0.556008940268235,0.384751013364949,0.275398468750283,-1.20803222423099,-1.66581104309923,0.924579806851715,-0.0276804270505575,0.152740166663384,-0.0573880629131704,1.59423194793726,-0.016513617017569,-0.305987914550914,-1.2970599156582,1.15455476711728,-0.0875518668080683,-0.622492961776356,-1.20724719132733,0.78550996068083,-0.730540809478054,0.0486963061172785,-2.22563679467715,-0.233750827701816,-0.923388039947578
"430",430,0.708489566922345,1.33262084434127,-0.393449637962721,0.539189189120576,-0.0298689981312118,2.2183194411924,0.309641275351597,1.32197181136943,0.215265401104381,1.53686972922042,-0.92395506341672,-0.993211523687244,0.0772071161488366,-1.29687794166311,0.41128813214407,0.134731107246629,-0.334530645434208,-0.625321646899647,-0.736355643386457,0.800979870850154,-1.17442246297071,-0.800274395917122,-1.72282346572429,-0.593014427988474,0.193164403869321
"431",431,0.341717305348019,0.3847058733554,0.0520080295175296,-0.113087651571143,-1.01615588898626,0.378714736927636,-0.23085404582471,1.92362552551963,-0.320973217199887,-1.06113923662914,-1.21474605497365,-0.874091327214096,0.584096281537682,-0.143134454478802,0.432645623881858,0.106826698332058,-1.38514628351417,1.6315108459206,0.547897735112513,-0.513679091703558,0.569822944523372,-1.60536356275819,1.40824472361769,0.980195988025699,-0.180666525021426
"432",432,-1.21764154710181,1.02371466418732,-1.11006690523882,0.789952794621457,-0.233012708279957,-0.651817183246441,-0.598892016614,-0.711987079764168,0.171332249614513,-1.56507674860987,-0.229697762936789,0.24882654627977,-0.966857437974859,-0.917112799697817,-0.614248389095296,-0.295832546729089,-0.433537942183274,0.25369941275545,-1.0168359109611,-0.431321309541785,-0.46208578516984,1.36233481148651,0.0426309553902552,-0.931375781140164,0.23187879292782
"433",433,-1.36496919783241,-0.970704051074958,-0.575915056035966,-0.78823985098276,-0.100541472588093,0.567865695716398,1.25232920144705,-0.709754298853711,-0.201631748257405,-2.72729853120906,-1.55358015469196,1.00978068428357,-1.67667076876496,0.938703833299045,0.114313692409798,-1.20671261755149,0.176032037550752,-1.45639052872644,0.821344259943053,0.403694383829718,-0.641914634356696,-0.875778835943984,-0.510187247141331,-0.193814183338156,0.50040019456466
"434",434,1.29919629140151,-1.49558700311612,1.53039437368971,-0.692747825745962,1.12520404334199,-0.399810138334743,-0.708880833783677,0.133380336743136,1.19065401291082,-0.317658844778526,0.452717059079943,-0.88650382695466,-0.98057373577758,0.227959356726508,1.09725039354003,-0.481786923994357,0.32533523290839,1.05074843479265,-0.11091202930528,-1.94549727723095,0.774705463462479,0.353367610817648,0.305145843638751,0.71008437713751,0.341159367541045
"435",435,-0.0552381387842845,3.38777248918857,2.07577354717082,0.0123347200500123,0.312186663787938,1.11196380576305,-1.15311291174201,0.647167620627092,1.77899264201912,0.0174147046849873,0.474255990079844,-0.702812269605139,-0.615962118942043,0.034718436995472,-0.0275398946932344,-0.177944304311407,0.861295590232091,1.90494050402139,0.123269290312751,-0.48160646682155,0.598702955912834,0.786820657556566,-1.07899415623547,-0.95373168268518,0.614732528122686
"436",436,1.46875796447012,0.409212432145377,2.7338444343418,-2.66528145818057,-0.0225655565925052,0.53866038352189,0.410366897786005,-2.56693655857509,-1.70053563152251,0.0898306833677861,0.86674083531398,0.985276718634025,-0.0517633870863493,0.188870533795821,1.59086863515852,0.512000875913485,-0.291101553900754,-1.02361792910599,-0.346403174465166,0.00444653313200299,-0.770015024677643,0.385104617041634,-1.1421012618238,0.708476556765319,-1.37792386571585
"437",437,1.27656857204564,0.244942741231817,-0.482176581106759,1.65536638977978,-0.37830839189542,-0.548806609210879,1.65748982513996,0.403979974803289,1.99119532405944,-0.501678740626083,1.15897793619537,0.280893422393374,1.01935914323946,-1.9741692668567,-0.0107106286732701,0.734100609895458,-0.641182627371601,-0.276023755409346,0.572255048954551,-0.127104447049902,-0.58075656503021,-0.983956678275419,-1.9534185748058,1.73633337103523,0.591764257380937
"438",438,-0.507631253005302,-0.357569776915116,-0.0489449428284249,-0.770004207904279,0.0355530375250106,-1.78820665824094,-1.75520419757773,-0.693526660778833,0.352934123999385,-0.0855042247588302,-0.923898231523743,0.910601548238678,1.2477039644038,0.781910365872938,0.237984713656256,-0.935121056457319,-0.566611682321681,0.257619403886199,0.445807321663363,0.119850540278939,-0.662680901463848,1.33691350686893,0.78428239724262,1.05096554131293,0.410974050156724
"439",439,1.38289997299339,-0.468649635334668,-0.538840139611638,0.00433947129418255,0.361524984424124,-0.0565620745547372,0.176409612414185,0.700990579185463,-1.86197033535938,-0.23116573949699,0.817124401122179,-0.424445506173621,-0.142056271253861,-0.523904835187156,-1.3138285248475,0.137341432349238,1.29318861398027,2.93838171188656,-1.3001048908504,0.142645687416119,0.557078786559883,-0.754121301994282,0.9517804969589,0.603760476003651,0.302747310156067
"440",440,-0.856988109862015,-0.358039141468084,1.12593655783492,1.15073834376735,0.241850144718496,1.18260137545876,-1.37595801691398,0.716614243988752,0.832999052671839,1.88657900921809,-0.0069410838164598,0.666647188642654,-0.149151531802286,1.58658535418812,-0.816385798237396,-0.0632286091555545,0.89508671495064,0.0642796415825153,-0.33654777494352,-1.69186556962944,1.42228924268559,0.487099164747585,1.06335539071911,1.54900283580472,1.15060774267439
"441",441,-1.66760394198084,-1.18762026571196,-0.111482814675184,0.740576025581722,-2.1674632740052,0.929775552541317,0.2097137534616,-0.118444869391508,1.68841480627926,-0.311323584357005,-2.10810215879367,0.232154696723269,-0.812462846962256,-3.1165894440971,1.05644055769966,0.00732138574545344,-1.45111555276853,-1.54009198397171,-0.00175590753261537,-0.725541258177731,-0.715603977548368,-2.0745302544965,0.535665069314423,-0.523219667827321,-0.470500809248172
"442",442,0.721825481245262,0.434634959773152,-0.91390246647558,0.54642396792794,-1.58594015764604,-2.465132027928,-1.92204606000916,-0.368488552458625,1.25816463328338,-0.111313054524453,-0.22360317876992,0.394251576439395,0.0780172612206765,0.562124602462864,-0.902453134841458,-1.39383149988741,0.396332923634944,-0.0619976065372044,-0.515290029009538,1.68088178181748,-0.384302765758041,-1.03760621623873,-0.185563034763267,0.245156018501809,1.72910177410873
"443",443,-0.393268656331094,-1.07425229090469,0.902330277272229,-2.33156816017,-0.0682926912262261,-0.797288709732099,0.56141255491315,-0.256908718967935,-0.939307824171464,-0.364610177904211,-0.837613982105393,0.782788080938052,0.488702870542031,-0.0216696770178344,1.28396981769412,0.291596420595824,-0.277864161818231,-0.215192737692743,0.531811257294679,0.655158109531528,-0.247051593586579,-0.850537093304924,-0.341692932645022,0.652445426824107,0.161784487129704
"444",444,0.658149813729056,-0.343082206314437,-1.0378317637932,1.78345883453988,0.914074961125649,0.727403605440081,0.46225392780959,1.04953839920011,-1.20789950983055,-1.73924084631495,0.244943326276539,0.332147383416756,1.22142712210145,-0.453620562080357,1.77498980258854,1.53532309114685,-1.16358407608095,-0.71089810261977,-0.169260819490887,0.0298156428869861,0.119425076000517,-1.23088369634304,0.5889770886806,0.562024126674423,-0.16355307325818
"445",445,1.1778467672745,3.13862828893417,0.49196055559888,0.778340101648674,0.0142372076984302,-0.0333731229111853,-0.327030618231984,0.487388172682529,-1.10728950330224,-1.01994200827754,-0.424303064770801,0.20616157389113,0.235199248090342,-1.26094950972957,0.529688819090126,-0.893405093810814,0.776795803831607,-0.748862378521834,-0.353098708218079,0.794222087759811,1.45015448891607,0.973755015746341,-0.584152356892134,-0.638788248565073,0.873602878173019
"446",446,0.270738385306496,0.121034509424085,-0.298284210362518,-0.0965852749501114,-0.105398090268541,0.118129701275759,0.306555201035517,0.956991439914087,-0.102664683402172,0.730585888583157,-0.710699498849955,0.480120325234308,1.55502350730101,1.53829974482372,0.196337313250681,-1.74118505994906,0.139022787938357,1.50468820816813,-0.633090668719038,0.879926455793109,1.07817616125495,0.880510784776709,-0.972452906130831,-0.58786534190601,-1.52716527678289
"447",447,-0.23900879008296,2.25914495939202,-1.26055896691817,0.0299748731702649,-0.746497816522369,0.17302287631012,0.742504476613453,-0.643127851644402,-1.58516763615946,0.240305377697315,-0.877948898389506,-1.11228959812492,1.09079002823308,-0.0450508615123043,-0.67023000066906,0.843966272932888,-0.800370668827945,0.23410568286617,-0.279750972453662,2.46295593356699,0.580176319914318,0.525805124088228,0.452570469246096,0.158959439357223,0.0350032329685329
"448",448,1.235966439878,-1.09347417697983,1.10942802530655,2.04598786872761,0.230722374779945,0.399934914203045,0.836228567690222,-2.00464250460001,0.165135556735822,-2.02137371194484,0.415163034109607,0.40795910151455,0.966417089154969,0.983015306469931,-0.10397870766599,1.47399274973821,0.901827217018445,1.42114134919495,0.260744200139648,0.279383271247347,-0.24276916865526,1.83480772579632,-0.370745330197185,1.07485846426875,-0.858308238507087
"449",449,0.348257979476961,0.486992618700589,0.620004048297089,0.280348490044992,1.95051451059774,1.62139878603287,-0.657267341407091,0.175602597053644,-0.203312097769736,-1.48472649729149,-0.146645912428497,-2.27149178632085,-0.283773790019348,-0.292641011249227,-1.18280651813442,-0.519327347261846,-0.872408060082436,-0.628863011718329,-1.04135304549955,-0.223599548323121,-0.528445906242421,-0.0323870040741547,-0.0840180409869243,-0.218226070968255,-0.918616738729644
"450",450,-0.495109693032779,0.975018984369466,-1.14815315101516,0.888681202278655,-1.06853112926754,0.66289053692064,-1.32305832513427,-2.89064353277846,0.0780269457259632,-1.04368601074689,0.295996102509142,-1.47280852530718,1.52777321429292,0.608308628529274,-1.49481551863109,-1.52843007386368,-0.330417202433138,-2.27184163666578,0.548035543362034,0.436369800123722,-0.7094496156863,-1.19686534133627,-0.5717955814821,1.10560350745657,0.216610301824422
"451",451,0.631610734990458,0.38035927821786,-0.311806228094815,-0.796952496791335,0.969247125942774,-1.12718319080654,0.126314597540994,-1.58023237239921,-0.68701407194669,-0.572411577817717,-1.63372859192807,-2.58109491991102,1.11837219319743,0.199940512052097,-1.36659945702035,0.460135394841414,-1.05002753310614,0.0465548614338469,0.142768160002011,1.25550347122695,0.786788037073327,-0.977192381054795,-0.0598617660158751,0.137573054421487,0.492292985655798
"452",452,-1.54720072443998,0.0590525164863168,1.07757336745778,-1.68594661461702,1.14700144300471,-1.14815125214577,0.718944283325465,-0.754922312674984,0.112434389387463,0.13579276352305,0.314560981910118,0.376794096534888,0.773004871686811,0.968282061415784,-0.675701755831881,-1.79574344007705,0.247174463100488,-1.19813548937283,-0.422168623868328,0.281463196935163,-1.15531885118748,0.0203724690754105,-1.85335557966628,-1.76717583422972,0.705335414871964
"453",453,1.55740872373282,1.30658802306263,-0.523825540210751,1.44789717099155,1.94419041978164,-1.18791154612822,-0.161652378536241,0.986989415250447,0.00623363217526803,1.35542651947328,0.910250128906922,-0.248509481599644,-0.020379756064299,0.502968432213866,0.591590814444103,0.181526434407556,-0.151520306653905,1.05534660580175,1.72096104226304,1.50900547406232,-0.311775858600142,1.21949721956312,-0.219900799194892,-0.675151236718704,-1.58844124344569
"454",454,-0.0330859035611648,-1.00964440349829,1.49249565784141,-0.0701174349549307,-3.02321023403331,-0.125323356308496,0.873224802775785,0.03987834141265,-0.385374862609632,0.592033495218641,-0.243513526602325,-0.789535819350382,-1.33402548595251,-1.294552016916,-0.742617736325957,-1.19808487520218,1.90259472772786,0.607223064608037,0.291546802679919,-0.653716056242848,-0.336725219004012,0.739116529101948,-0.073379823058789,-0.418159847014006,0.704962442224682
"455",455,1.33824982975694,0.386440043766041,1.73773721627053,0.0977784223541505,0.854354533467429,-0.491920751745152,-1.06320203711331,0.931686114258782,-0.774544423524619,0.52808082689183,-1.27222725390048,-0.0662385144745437,-0.375417360129592,0.920407723800079,-0.294651378754799,0.925072488994021,-0.0714901061954466,1.03571129869779,-0.349808531558684,1.68121556273827,-0.192635672071245,-0.0746066184846034,0.422266015065647,0.743607553217977,-0.197547118473977
"456",456,-0.00437570273362454,0.168361585430323,-0.618226313252153,-0.673349119005476,-0.186163083101735,-0.700115821752269,0.0192105833067167,0.333445893653169,-1.99396648301097,0.732221164769386,-0.509585176382591,-0.0755025466645306,-1.32792936438222,0.526744094442875,0.606016682736044,-0.985695090274308,0.0956546781127517,0.920628812599665,-0.3903917125535,-1.30773842848235,-1.22768370566966,-0.00258559457767801,1.89287647083631,0.55889302970908,0.780891917342837
"457",457,1.45496571286117,0.117302732404937,-0.13418754707394,-0.708572643890434,-0.489993832076569,-1.49506194475316,0.86163523463938,0.693958044940338,-1.06393994725451,0.0828896608310193,1.14593775555638,-0.917454325320405,0.87431554089842,0.194218959497039,1.39410585732881,-2.32317919963742,-0.736075350632938,-1.02130626319306,-0.0746892540882254,-0.585005456581576,0.429080213094503,0.918599890314642,0.394738621430232,-0.386029157037342,-0.177436175302047
"458",458,-0.294933268979649,-0.508717954840304,-1.00558077887801,0.915502522472336,1.05897476023972,-0.70113342620766,-0.637395104595614,-1.68771974798565,-0.367293278931078,0.93307948124183,0.663700746078753,-0.393436325542314,1.82596375021262,0.533831673826835,-0.925744892010198,0.224844979583315,0.279682543651792,0.376078753482112,2.42059987602459,-0.923060947451761,1.18929152243224,-0.666148821386242,-0.433490794423732,0.379932447189357,-0.496867908024285
"459",459,-0.25091638402442,0.0243797023475479,-0.0299743716581835,-1.92598494643264,1.95387283171618,0.200739738939066,0.537324871202871,-1.45065372967428,-0.869027028227517,-0.124042565866073,-0.431674051498326,1.04806364981724,-1.01069539485898,0.808331567928518,2.30260807974552,1.5636981662202,-0.754836786925571,-1.06147480893804,-0.250821208088931,1.75744788477754,0.426550199313404,0.368488430745215,-0.204748681123175,0.415586824840576,1.38805167963489
"460",460,0.52492966443496,-1.99729982331609,-0.440135393754976,-0.36279097468206,1.24174154118184,-0.56879952467997,0.853574728636241,-1.42478766127269,1.54884878441326,0.00611616686900177,0.552873150443362,-0.104928958383806,-1.14383554821959,3.01781884260116,-0.303726442923978,-0.238112604797732,0.233686262821805,-1.19141981694016,-0.566396666858122,0.0739341249538285,0.0918146025364274,0.452849406207142,0.137305201306256,-0.509232205930382,-1.03995523903834
"461",461,1.71919256988584,-0.363731831355056,0.909274628312578,-0.0245342276271908,0.560358589396585,-0.865481995056887,0.852820127868727,0.767590918481475,0.0596040111081776,-0.625261941424682,-0.530569581967697,-0.0688399423747496,0.480390382442794,2.72269533695642,-0.071775637841811,0.186474806322707,1.77992845004811,0.563895175559915,0.9850469430101,0.6151225818546,0.414963843742137,-0.420229332063297,0.409233647211919,-0.276579564985121,-0.230237105118898
"462",462,0.517748561498919,0.343331223959553,-0.817071592750133,-0.514307481768286,2.30436147546216,0.733613536042033,-1.2448576309326,-0.227917202227039,-1.29458032920933,-0.449445990165366,0.345173579260392,-2.18260917130615,-0.464695140392933,-0.615378801445517,0.11339126070237,-1.05012113888696,0.524819590385091,0.29051573767904,1.15417587555738,-0.151719968464272,-1.56048113049962,-0.687842055662155,-0.676891532782006,0.786185403671704,0.853797849808916
"463",463,-0.0753830337414804,-0.111179314752433,0.235571510010111,0.095356551813232,1.02774014834173,-0.361165632007525,0.878309028411848,0.607485263421038,-0.387477275536101,0.209862584093952,-0.639462443797708,1.00407530999022,-1.19908326377043,-2.29483542565914,-0.1422176780814,-0.821311450182682,-1.76290614671775,0.800691542587778,-0.961859971129195,-1.25340074691821,-1.01317749592893,-0.193134258776406,0.111148436315798,1.48894293214596,1.04276910402761
"464",464,0.437795934710619,-0.95435717170614,-1.27858714015964,-1.45299135657913,-0.750948020901153,0.418902195157538,-0.254709991727797,-1.52317056115088,0.931308639973024,0.409575409215823,-0.375199175353464,-0.146588351785351,0.428906710953855,1.08968560822824,-0.21573925087792,-0.227838294951913,-0.545398494917594,0.234222009850211,0.639966449791127,-0.0797000944889696,0.0493592363843145,0.105423993567961,1.46835989280022,0.717331597199311,1.01670917188196
"465",465,0.498520431596924,-1.41680164344814,0.0763944066439764,1.50155304214681,-2.20493136748669,-3.00008254843332,-0.175946418478855,0.99742093214945,-0.497196745425456,-1.7786951266797,-0.81593898134784,1.18921984950676,-0.617104840963611,0.712305144474854,1.64200957004088,-1.52170255889729,-0.471965124031392,-0.252774119201935,-0.808931280127677,0.127743068465604,0.328667705009317,0.0927332104395323,0.0320215284072941,-0.083213646556729,0.553632775476368
"466",466,0.510206115109726,1.97937735552223,-0.434081321700802,0.491509394178595,-0.803424344442101,-0.79674710393199,-1.53656207077906,-0.483145729550914,-0.249285232986737,0.223108411225872,0.797403501718093,1.21881060934715,-0.00222297274950983,-1.88006677973794,-0.353542788287769,0.986644542112165,1.75120572528651,0.184762304386361,-0.431590866752352,0.223676949364375,1.11120960495474,-0.895062160184323,0.0597317092754708,-0.531597098153939,0.182233716053439
"467",467,-0.035021104651867,-0.323620534653385,-0.265871143556459,0.305984970893795,-0.637261376233707,-0.539508234780605,1.04698606080203,-0.0213282660867134,0.436588924990133,-0.947799379044133,-2.73035952767842,-1.54415654763352,-1.10428172103397,-0.0215230121922004,0.443852088378048,0.612698287902189,0.397469397012972,-0.794604043816118,-0.0851238475876046,1.3021907072453,-1.4747506178852,0.456270101269662,-0.451514811508893,0.166241786723407,0.478406715899336
"468",468,0.113165470604524,-1.14645346313193,-0.6046643400026,-0.128649524925379,-1.6239921200148,0.785590486263633,-0.78770187179105,-0.469298850654561,1.60095297329122,0.287213734749232,1.43027028112931,0.371894617588582,0.285500172536689,0.223506600881102,-1.15607007657342,0.168064178525375,1.56296135697699,1.21953629928361,-0.870982285027309,-0.483196374087949,0.367291378162204,0.113276831255285,-0.236848726024187,-0.820369045297696,-0.0621526787123751
"469",469,1.21694137171405,0.312595594682096,1.64165414531004,-0.270209037367601,0.511179543765307,0.040510827883363,0.13207581884735,0.70307309470621,-0.455010701673566,-2.5752474668426,0.0844519617755046,-0.238895941410333,1.55886107720531,-0.481669932092971,-0.958501034921306,1.04813695239572,1.07765228890742,-0.304732793582696,0.126929127551778,-0.862596661386069,-0.953619331812322,-0.196213657074562,-0.139616929275375,-1.19388111380328,0.427422679017532
"470",470,-0.133840128797449,0.108548038016369,0.57166851510839,-0.489692646099055,0.0895943788821805,2.46200086091712,-0.167252581746729,0.480799959645806,-1.2862234286274,-1.19997510522179,0.251264614696422,-0.173625971107172,-0.13760735617146,0.611391499647823,0.655981399442503,-0.863409231902219,-0.706742252237688,-0.203646989072528,0.268775084670421,-0.113880189879524,-0.61432468984558,-0.443053766824326,1.66069912540283,1.36039817939624,1.18748473238046
"471",471,1.04582604184936,0.932670708925795,-1.79371522540096,-0.301015911582708,-1.87839884921514,-1.26334410912236,-1.16811969676831,0.582953200211197,0.527306606863642,0.373711476300668,-1.21479293770883,-0.292258929056066,0.715499340375976,0.0309136165299771,0.281184343621073,-0.185911258448339,0.67897178704977,0.286628900467485,-0.418674381212637,0.619571464686211,-0.0945030732502375,0.614484942472014,-0.950706972052268,0.426912856953997,-0.246476442478834
"472",472,-0.310397378492326,0.703547975473202,-0.371734254903271,-0.0575653821209053,1.6987849371192,1.44843249423653,-0.885952750022144,-1.24385292070647,0.342889505814482,-1.1403352884608,-0.238972533410003,-0.263897037290542,0.121418998674133,0.541808982686223,0.889908473773237,-1.31844355867957,-0.0831536898256885,-1.0763174958212,0.357155270776156,1.78948791112787,-0.0514373659367901,0.165129122623893,-0.559275525595974,-0.746003429036786,0.936677154317798
"473",473,0.925329940749704,-1.10453666381846,-1.46560167981193,1.750017509243,1.18251318267958,0.407793086328964,-0.105449849889676,0.736821947572821,0.469825158180358,-1.0330784074046,-0.506832016381318,-1.41493897177455,0.932785055033361,-1.36575468677821,1.43091322212703,-0.251485959519616,-1.14539648091843,0.0331102302999479,-1.22064650164814,0.282924986390542,-0.065415001240724,-0.193057874495221,0.648447196413369,-0.114637143287169,0.117464632826557
"474",474,1.05787053436587,-0.653404361980452,0.681976050798255,0.644205631393403,0.00274662493114271,1.43564474591666,0.88670678022311,1.38870457441539,0.317040569228416,1.58696000320194,-1.31208666067376,1.31823408564787,0.957343450634489,1.37931935425763,-1.3561215063607,-1.08629766184198,0.153011486033282,-0.0371237068338787,-1.08925959423764,-0.530506079020109,0.782947094112613,0.418733159288064,-0.814045439463793,0.21380901984676,0.0707671835475948
"475",475,1.06918710938596,-1.13419253947681,-1.44767382526994,-0.994803865431097,0.0700891598072587,1.47108184620792,1.08368576915461,-0.303689337684002,-0.623343910934269,-0.620035979190589,-0.312174864503217,0.0977337257820191,2.06714088644131,1.24233492048776,0.883720986633584,1.17038646053172,0.74667440890717,0.517106685164376,1.37767159663041,0.538513647428859,1.32414839524685,0.1824992659242,0.572741819136417,0.647272459771497,1.1968504531804
"476",476,0.195186755134516,0.295141685734605,1.10505705936109,-0.651956767464582,1.2645522438512,-2.06939758095364,0.729829949638559,0.61000867018481,-1.18384009342292,-1.21761354932157,0.188210780510644,-1.55668784235403,0.927283743539475,0.699785282783871,0.314963125636095,0.62632471390564,-0.160849454273206,-0.60696905606942,0.111247032096404,-0.0729264990300495,0.379378311912173,0.136209711010494,0.834957997998321,0.724437412146404,-0.968759924060509
"477",477,0.186654347973248,0.770376189333851,-1.14063792334884,0.93126627893069,0.166423515553965,0.3371976211639,1.07552346998493,-0.0237459842897751,0.444108563722937,0.186666773357312,1.4258017328568,1.38976372818302,0.0598152208562399,0.323037256861048,-0.346106474756281,1.1331289271016,-2.01387815555105,-0.476531558226341,-0.553297208979895,-0.486976719104057,1.50365567634806,1.05311668541936,0.235571183739652,-1.18417487058835,-1.31559594367586
"478",478,1.74096079153149,-2.61122256432703,0.659432219860928,-0.139096195026009,-1.24066758980629,-0.509394253150809,0.00184244775710705,0.673715618088045,-0.711353586584783,1.22966233312817,-0.257032838451669,0.503355519234586,-0.730166423562539,-0.366011734245292,-0.896029588579178,-0.769480719518454,-0.212067133448068,0.247640486154563,0.741109938695985,-0.0880232332244764,1.33570918355508,-1.42682356773879,0.360791116377346,0.67009423189662,0.206221369194957
"479",479,0.95240110731254,-2.07181727605331,-0.637110563929905,-0.79453951878231,-1.06307165037364,-0.0607050694260958,0.116546809274171,0.872155426207374,0.408236906635974,1.4088232216377,2.01787950834109,-1.5301629031902,0.978328850159059,0.167472776834972,0.876596744530223,-1.30999513522317,1.51531190360253,-0.0347655514780206,3.25355334440954,0.804716384331156,-0.307798248417522,0.0350379258739349,-0.714443988246324,-1.12042667755398,-0.559315868457
"480",480,0.701280976553979,1.95337937879538,-0.811859605772419,0.0416683934424998,1.0476209685358,-2.25167245436797,-1.38054569323552,0.45366222393172,0.056287819090052,-0.425350496420529,-0.69842223088748,1.06623203227287,-0.601965694138686,1.19240086122178,-0.685773109330065,-0.133564863599321,-0.178505114850266,-1.44852998458058,0.926299560722908,-0.502728640989222,-0.598337451458972,0.328695496029305,-0.775697742938689,-0.159351213108425,-0.0674950769578716
"481",481,0.814203212114253,-0.120269286612528,-1.19900730316715,1.26351808645138,0.513363239004728,0.324501930722466,-1.51066242611792,-0.263348899216372,0.571300638974118,0.97770426538302,-0.601638162274065,-0.535521685837233,0.223565875029091,-0.892709827834333,-0.647076735606927,0.0999912133425926,-0.0390923078667635,0.360653602658252,-1.16227612107507,-0.119150337865571,-0.607176685593606,-1.47391297482635,0.340838682970383,0.905274650907227,0.171928746364759
"482",482,1.06980438528581,0.583804251465259,0.110739741262908,1.21483728474234,0.921127455202918,1.26041223394194,0.558071094904021,-0.167069646146239,0.36937444856154,0.865763447473764,-1.16642100182403,-1.26654225310348,-0.956195497836277,-1.46751857375975,0.566280808314648,-0.696597297125455,0.603379554988259,-0.627837696060433,0.923735779219148,1.22628335345987,0.188997308391892,-0.78881638976987,0.79678194441541,0.754263829955111,0.906165456846869
"483",483,-0.356665123258986,-0.849358591101223,0.0654981578971206,-1.31184765517904,-2.3976257580664,1.98369029709765,-1.60856837978715,-0.110784423119607,-0.0623558557326076,0.200648729894475,-1.19643578186417,-0.121858084125582,-0.482238774364296,-0.0493249955976249,0.769532194389832,-0.935394009454163,-1.66717835045474,1.27381552511491,-1.44501724385492,1.2488933304939,0.341523559547073,1.56010916145704,0.101587825407386,-1.76803306699751,-0.550279534367571
"484",484,1.25176186372372,-1.11624947351264,0.335562898143142,1.42793328067251,1.06921080437681,-0.659020654556296,-0.939396653837821,0.777152546548398,0.527406251210854,0.975545156180821,1.44003713313356,-1.92870658372297,-1.03502335537963,1.63237715782631,2.19522133152769,-0.370884175557712,0.574914516748805,0.160911873457439,1.08757324455704,0.798886524549644,-0.052150106061854,-0.104383857650799,-0.424721467003809,-0.439039309355971,-1.03943348319527
"485",485,1.54046615381338,1.06240952180971,-1.43487658771173,1.32929124686516,0.0761007408780062,-0.366424530430693,0.706843251495618,-0.567373486636316,-2.27095249020894,1.29409600991511,-0.615532159332636,0.172730589168027,0.106026855565113,0.201798859695908,0.397209046758787,1.13421132106781,1.21618293788097,-0.793702020999009,0.234083989327945,-0.510958380180999,1.29317120145268,-0.651994653713916,-0.116336227731156,0.776368518697354,-0.253909314204874
"486",486,1.18367196016833,-2.30024069144778,-1.07666295587261,-0.61395610634412,1.04717493649427,-0.702410292500546,0.968368615457133,0.655255684511599,2.46356757420807,-0.356598513884595,0.684814082483059,1.38296529395805,1.06551920678771,0.580668434020501,0.791322822412178,-1.31752831784635,0.250618144842584,1.07070249069273,0.412237165508153,-0.255530184907041,0.0736967865153735,-0.909944796811202,-1.54018253184013,0.540636986909696,-0.679854757640586
"487",487,1.14062481594704,0.593677281359392,-1.0644119633385,-0.0939437574855168,0.546999335064974,-0.714709277563317,0.827522815472945,-0.769858519482325,-0.615628657936716,0.0873157773395179,-1.16179492926725,-0.742053334555076,-0.394489312784439,1.1691850569525,0.812098332715287,1.13738109847351,-0.751239296980943,-0.479545977265254,-0.536005263873224,-0.866345602067671,0.793557031176247,-0.315814672831053,0.352074859467,-0.297667593286143,1.00937293904244
"488",488,0.921567547418347,0.328946361756139,-0.17998145358675,0.687169462518105,0.655419128696923,-0.813045306135534,-2.14244114907059,0.479204044642993,0.309266520539935,-2.19955139975749,0.536433141654089,2.03854341341854,-1.07668207977777,-1.14934678079298,-1.27096960761303,0.426957469570394,-0.0593407969110726,1.61867614164327,0.675838855817387,0.159032658225267,-1.34679969801654,-1.40740218230173,-0.00173549241822829,1.01309412482744,0.909526385841191
"489",489,0.280638797890832,-0.364697030287247,0.386465747512164,-0.982694454207348,-1.81788049651273,-0.63516175291994,-0.150444289472651,1.12537986693728,1.2570267874221,-1.51131222237617,-0.21207391142641,0.0996056774943264,0.0948803248741004,0.547603200529573,-1.96042634005549,0.631833111291728,-0.314666970653056,0.251690985180407,0.690663939539181,-0.0228889897144378,-0.0318415452690274,-0.315556757708222,-0.800484161979481,0.134889191509694,0.377852664805918
"490",490,-0.27461901000194,0.247002138601121,-0.817384082508559,1.95740160475483,-0.459535897428379,0.637858150151208,0.300013304402135,0.460212889717874,1.90074705278624,-0.918099595986273,0.1639163461438,1.3654934551875,0.803123825425863,0.845290651232509,1.68922014732686,0.0313924066998513,-1.14458175064278,-0.106567834896683,0.798599941084065,0.664383264811481,-0.246739563994544,0.167362810956557,-1.6716083913545,0.829116151972996,-1.12886259369479
