"","indices","X__1","X__2","X__3","X__4","X__5","X__6","X__7","X__8","X__9","X__10","X__11","X__12","X__13","X__14","X__15","X__16","X__17","X__18","X__19","X__20","X__21","X__22","X__23","X__24","X__25"
"176",176,-0.0595969705094374,1.10477967979924,-1.18075501317127,-0.323716135822951,-0.0212217834668266,2.13337500563417,1.28022940308282,-1.41828821405451,0.0906554683116237,-0.0470337748047784,-0.772330552747905,-0.834636959257229,0.424783171218307,0.896923265139694,0.408326118225426,0.124519800628012,1.0335596370501,-0.432333664536195,1.45188340237434,-0.22407482205029,0.0287408371513308,-1.0327093998332,-0.094118291358131,-1.0910697901715,0.197573109915116
"180",180,-0.488617560623552,-0.635521630570238,0.757920119965478,-0.317980363747178,-1.30606898740817,1.25315805585066,1.763427665156,0.397558926154096,0.501340755110056,0.0795410851781806,0.226856454670824,-0.156951564778174,-0.345127550832689,-0.0190341890883711,-0.401878379441647,-0.550521829169549,0.194272593031185,-0.0906710201827538,-0.252251281934741,0.791649669455604,-0.41605054366487,-0.243787539712432,0.150326315939126,-0.504981068707066,-0.418450361015908
"181",181,-0.960385755762156,0.215809700379577,-0.569282514765037,-0.571223744219303,-0.716247110574117,0.133722353224638,2.1729592128916,-1.17158152641421,1.7799855232994,-0.0702018029036603,-0.808143699555781,0.0467299088635807,-0.362392502776867,-0.274402923360794,0.315262071291565,-1.0089343165911,-1.41996876054567,0.463874231879703,0.336416921827428,-1.36287228726589,-0.152177030174391,0.244741559134118,-0.597058662992176,-0.148792471403221,0.55326381810024
"182",182,1.46804914065128,0.797600156706166,-1.28353794664982,-0.146984574865525,-0.0996014746439747,1.04294930892119,1.54044901281394,0.959205551548201,0.19461070714865,0.346881543894608,-0.137794394161232,-0.0815563432582435,0.541372140116703,-0.359468093011008,1.71358151487485,0.556973970217956,0.415782007180451,-0.325609444006129,0.616915316141104,0.559081318636696,-0.5972925714713,-1.24959261329474,-0.390332684386585,-0.352306515758216,0.848624945067526
"184",184,-1.28489144571651,-0.0431841358148355,-0.276450728969366,-0.771982718250355,-0.487399168192335,-0.322580001230466,2.04986947634855,0.283719052652745,1.57398806129317,-0.855086532135404,-0.525836801593346,0.437286567070514,-0.991302370757988,-0.857281003315534,-0.613946997469456,-0.72544045688989,-0.51308690386203,-0.131457805747877,0.57551615520935,-0.51793495205304,0.874937908557384,0.787419917475042,-0.236429378310373,0.620630255546906,0.0326120892948977
"187",187,-0.329294877326515,0.962835760564439,-0.39529396531829,0.282728959011433,-1.88305783114984,1.08903840108073,1.64756255647968,-0.814722923336446,-1.34751241535209,-0.177101418188761,-0.0445595764730315,-0.780523007750417,-0.310747319784827,-0.510008026939849,-1.31087695087613,-0.0839246969997621,-0.485656538368507,-0.119721911812897,0.474359831348491,0.585363387377722,0.0227683341464562,-0.459571727602217,0.26771023913603,-0.441066686157654,0.200458456222341
"190",190,0.648119175772082,1.98782168926929,-1.07156464133399,0.115354856426053,-0.351844502840714,0.843369848246028,1.98825701985906,-0.38081942542309,-0.738569235416896,-0.334300596718371,-0.422030397010752,-0.782500290457363,0.159309713741116,0.94329093818939,0.816337252703035,-0.463957729436504,0.829101296035445,0.680386717465199,1.01227937914333,0.338205572675955,0.319836842624083,-0.296218988273624,0.479996867074671,0.780860200626616,-0.513004801424482
"195",195,0.33565761066168,-0.231943911874038,0.26085353380186,-0.400202845257486,1.12439470245821,1.03739178823692,1.41852029348822,0.281980730394373,0.439092078984046,-0.404876551202138,1.04705492349696,0.639728036813212,-0.790767643310966,-0.426140269398509,-0.689231191251898,0.226155378726148,0.922878499672743,-0.108919259402492,-0.126262947505942,0.70991258748142,0.75707361491363,-0.95239703010562,-0.627532030453713,0.970990326926937,-0.221829073915973
"198",198,-0.925745248257894,0.423601009828683,0.1651921784118,-0.40157502970014,-0.605014867763238,0.299328546018877,1.84188231802697,0.00320177827035051,-0.127227653117034,-1.1301303992945,-0.432373357069528,0.409896795093709,-0.623962905326623,-0.471212812603535,0.966240108666345,1.55240935065252,-0.979173200544745,-0.3301765080036,0.242049617032036,0.257165968465009,-0.43231997473203,-0.273108921307649,0.407880749736006,-1.4212408638057,0.102595015619448
"199",199,-0.0598713134772893,-0.472693595078749,-0.523727044025563,-1.02281799193276,-0.287097793367077,0.822244570551407,1.64501593977802,0.133896755059522,-0.0930358760976482,0.194034125953539,0.42512946188927,0.846668383256121,-0.102720976392961,-0.598975732669369,0.0179633890490084,0.30317905480748,0.112011355957565,-0.0103321236604015,0.284907035224271,1.36594068478443,0.551912093784534,-0.430216189511692,1.66501340358989,0.364755665229347,-0.311671411571613
"204",204,1.32376861863308,0.61048803581932,-0.846679232085314,-0.147081102901418,0.417864886888744,-0.280959713493715,2.05943314376899,1.4254570680694,-0.0646547335753229,-0.137562648533628,-0.234315657180492,1.0784579488291,0.000190090211227195,1.12791454939418,0.865930562493967,-0.215702864563468,0.369951423153448,0.0274166782059174,-0.152449849864679,1.09882981652041,0.74524073671192,-0.266781868232042,-1.01309042746122,-0.140107698679158,0.538214595057815
"207",207,0.921474330973856,0.305841667066802,-0.462154510790736,0.680136645020217,-0.894386874098611,0.307494580072169,1.31090903621514,0.120378855275992,-0.0586957236121046,1.45372478425552,0.143103208564448,0.105986675704427,-0.441331246857423,-0.567403313991962,0.473072023577741,-1.37340224962008,1.22541105099259,1.37674101560644,-0.080222291118144,-0.378073072809073,1.61260575829143,-0.579065135508017,-1.37670865518224,-1.41958061067944,-0.615514761380698
"209",209,0.152472393631971,-0.49416557643115,0.237861376616948,0.407247676221496,0.79800003628012,0.436955183733485,2.17737293093275,0.558223197805954,0.611780873267774,0.656379787985055,1.03195533494595,0.496380770477839,-0.0113485828513539,0.309524788736683,0.409782278497944,0.215426347855376,-0.479756512019239,0.318953683744778,-0.0866477407170516,-0.731290578717513,1.05570362986482,0.185499255421477,0.491792060458653,-0.739352010165077,0.138075560311702
"212",212,-0.496092479694388,0.368509004807198,0.231925812013471,0.418983802906274,-0.871742655765732,0.964649964851355,1.36911875465924,0.246122436494269,-0.227455663102644,0.59447658589486,-0.333874266403072,-0.646692897719159,0.524783221652919,0.599411903401822,-0.806273354434422,-0.157975821320962,0.265390530627369,1.0364212821264,-0.342218423726792,-0.396832107668379,-0.388978470676849,0.055077458850985,0.00483818537224622,-0.965277143364981,1.07106564063179
"215",215,0.0460689393789857,-1.04839642344176,-0.487545999203048,0.815404284896267,0.288193794660337,1.87376293147477,1.77500460159753,0.591924584193383,-0.701125730385622,-0.17140702272673,-1.29611920536483,1.13956807477254,0.49840177448107,1.3482198164264,-0.264660077603097,0.873055865480866,-0.256790417358804,-0.432081597534431,-0.163945829670632,-0.00597834508309792,-0.136646479682379,0.00506928710678798,-0.0663286395545689,-0.923476705993414,-0.0390563227017921
"220",220,-1.04186102970516,-0.74482895393937,0.75796545091795,-0.666261354057338,-1.0041713187207,1.06496277477576,0.583256818677765,1.2828112117065,0.989948226284295,0.358938983156029,0.132137955851488,0.623880494413233,-1.06978707053862,0.222570096021082,-0.1734499043785,0.0974021156175142,0.548866332026233,1.16530744229228,-0.537433172904922,-0.777838456742172,-0.720880210220879,1.67443382262044,0.266803724183607,0.182862287007867,-0.726395950065715
"221",221,1.00118762037425,-0.775577403549745,0.0260331471286596,-0.803164220474772,-0.941781419847926,0.859305830606416,1.27281539384197,-1.10005503044177,0.626031146409918,0.779101043826238,0.00351475111668407,0.176974672700914,0.382534126890697,-0.15183242984507,0.593352333580667,-0.210339194949143,0.286220168368298,0.431518292320474,0.448806388448158,0.845903976997917,-0.442380025462269,-0.638314713624287,0.0303996619425414,-0.677392099092462,-0.435667939182325
"222",222,0.930147916965492,0.130208485689719,0.756475120830758,-0.805555208829876,-0.579580019803575,0.00833232569962261,1.3462453823769,-0.107752645296249,-0.502609390330155,-2.02231917301637,-0.241447063397046,-0.640702155553159,-0.843676462411688,-0.15444435470758,-0.44085520828034,-0.257541995720118,0.27458567282621,-0.743852713414346,0.17480176953747,-0.296044917696765,0.231572754372542,-0.237479459442937,-0.551723509394853,0.247267281049502,0.231866755747225
"223",223,-0.181726138965349,-0.239436812477182,-1.19444281210215,-1.66032249079754,-0.0164498605034009,-0.693309444732181,1.99021971825344,0.183806556535301,-0.466263592180832,0.355376057073482,0.0547976743128215,-0.619961611718297,0.166361556388985,0.137537452662771,0.0664895881651661,0.236029857462927,-1.25356850167014,-0.519792947589851,-0.509854691588479,0.727774801262604,0.678369164702619,-0.815821205431719,-0.432693482878158,-0.582537988293863,-0.970422853355628
"224",224,-1.01511399235812,-0.656218430882229,-0.317429893823343,0.979060479266275,-0.316252613102825,0.00641775898187469,1.49879390547556,-0.466229846101956,0.0415250268864284,-0.0961187612913381,0.649209332676686,-0.0281741960973487,-1.87140149341683,0.51377437535007,0.206147535940074,0.45491436379173,0.884957243441887,0.555845669536682,1.32802719948916,-0.10163321519418,-0.0498814148843777,0.332033092339633,-0.138960709323493,0.79609286566315,0.674396033533081
"225",225,1.12969828668539,0.260853805728061,-0.567887518482086,-1.03846878888356,-0.0309144618697759,1.04534166706095,1.66672180793698,0.902507102550743,0.670602329007581,1.19299098170645,-0.304209957518315,0.746229625381161,-0.618893035333465,0.362000266194589,1.34300308196385,-0.488275248914456,-0.508336568406899,0.171779774360136,-0.532670804486893,1.97437915887177,-0.417085926479124,0.0690730541718326,-0.48555723931112,1.16243405146665,-0.152125033626845
"227",227,-0.211968305861957,-1.05309016983448,0.214685420858622,-0.236910753375375,-0.386723168902181,1.7780189500801,1.09910088875093,1.00580560885411,-0.462566498943335,0.762818635033528,0.794048069443934,-0.772055771221162,-0.578664319898073,0.00615941500839832,0.0976251145109546,-0.572158609820469,0.510455812234261,-0.830439597735699,0.779356860681717,-0.109132579546445,0.058986177252427,-0.504775563204074,-0.248232130608088,-1.08530143048653,-0.271596004981225
"228",228,0.130853940316057,1.04055775459454,-0.196670444412444,-0.795710539183732,-0.797087644818962,1.04152631610558,1.23098798343013,-0.474722955404072,0.286748917629253,-0.882582624404824,-0.559054088170587,-0.367113851937171,0.477480063506103,1.1709432938081,-1.00028648997473,-0.31781274513473,0.431132980725802,0.0851907462927219,-0.189909752137302,0.510263616103748,-0.0121512502038344,0.567405040692892,1.86293354753274,-0.00636964990712429,-0.580468858224557
"229",229,0.144377309026368,-1.3217111166605,0.124203483173312,-0.641646977521697,-0.455765693820214,1.08286354961931,1.87851432251133,0.641361676810538,-0.274654098893895,-0.372494564127073,0.711948435479317,-0.46585207681106,1.30683624365251,-0.0928314017454135,-0.386810992916566,0.573631129368256,0.315595654691293,0.12900030987442,-0.0809150632832811,-0.18863312802842,-0.0257667878444969,-0.396729815732853,0.617158194578093,-0.0802804228163483,-0.260334122529432
"230",230,-0.48928757285598,-0.133131178323364,0.353634417931531,-1.64213253529391,0.4511227422324,0.649961336254584,1.78882978180499,-0.179509065670145,0.0557373513373315,-0.836247408942553,0.108155997773309,0.361357781227616,-0.0939626294485626,1.30650383151438,0.264421566318514,-0.765831636335168,1.15543605457558,-0.18889814617758,0.379609540896174,-0.478175683820926,-0.406128656412625,-0.666835622360698,-0.33226664527334,-1.13300322929018,0.301721547946259
"234",234,-0.00297585808212657,0.22918376687274,-0.245956501352599,0.189920650469369,-0.416262837248232,1.18504651317928,2.10264087202974,0.191647737801463,-0.664318865464097,0.0931041866770041,0.286589777486754,-1.24705076414221,1.18165584105926,0.492939911701446,-0.954110991476995,-1.14090562895099,0.4534835827888,-1.1017790466129,0.791441801957522,-0.0207589447595712,0.020307225650612,0.490344031821246,0.268247077597047,0.114839795765674,0.120744183726111
"235",235,-0.399530005492823,1.27296795623712,0.364647165326191,-0.000451698768828834,-0.325810998544841,1.05948065985196,0.193929565631812,-0.480835928061402,0.935591446636579,0.544612864248114,-0.908365888874592,-1.19863470924124,0.343927397912191,-0.684599646617762,-2.04192655617022,-1.04604988317689,-0.160522172619948,0.10467288445901,1.49025407759034,-1.5049798115308,0.652449193750858,0.248037217473697,0.623611968075386,1.39775083299634,0.879629049806443
"236",236,0.0640742400526024,-0.194200614966308,-0.203211141432208,0.304968912714848,-0.977362706627253,0.452487853989192,1.25552352855297,-0.147437998434131,0.907763019414528,0.924862056141601,0.382999834243062,-1.31974052455235,-0.139929264715188,-0.727762534107341,-0.632798765902697,0.356211875607385,0.327444450107357,0.800756992569363,0.677595766452952,-0.31067428918796,-0.109505636912962,-0.265159346919063,1.40201688322371,0.00634389685995016,0.174108068397558
"237",237,-0.464071641914593,-1.37623985011273,-0.0483920855193425,-0.46997473651764,-1.07415971316772,1.65387930631845,0.999892687502852,1.09137457419848,-0.0346029198557876,1.14766581493067,-0.496412118548975,-0.543097247634189,-0.602154586306111,-1.04168028987526,-1.16957299418979,-0.574212881546452,-0.627939797283632,-0.135286281892239,-0.379464176236605,0.343480849730482,-1.10858509205341,0.739433835410157,0.255891931020589,-0.433892797099645,0.0696757648975976
"238",238,-0.575171236073801,0.394444362051614,0.706473348999684,-0.683020198874952,-0.271533519758702,2.0172590902404,1.18648016195333,-1.00059370913279,-0.600932873955213,-0.343846495402673,-0.602718215614837,0.573020382068387,0.936968127763046,0.206313971693317,-0.514170704995624,-1.01803613979369,0.322405472390181,-0.787519653551469,1.206523932078,-0.276576781302192,-0.303553310841612,0.691425115830488,-0.368891247339985,0.148720367017986,-0.381376599905409
"240",240,-1.18447363563818,-0.611111490867301,-0.304015435375575,-0.839599806155648,0.0798656476848905,0.480738267748936,2.0773933067406,0.212739614962219,-0.115824762828971,-0.362661639533849,-0.783314136755232,-0.75153404267797,0.846831028565147,0.15957452846866,1.21833315279168,0.191453849143799,0.972103523753622,-0.0422463572040711,0.568285727014582,0.0160076666078796,0.757128713497586,0.951860213903501,-1.61344137796916,-0.998326143026538,0.348699040353888
"245",245,0.670633397694704,0.862706712381893,0.488801282528352,1.3429735067891,-0.849054786648938,1.13012861318415,2.08471946792108,-0.318311457760318,0.474922874243814,-0.136454384567946,0.290835659085432,0.402107173144722,-0.210069099464061,-0.552037038066426,0.17409295653969,1.20873576534358,-0.506541889276636,0.0923207020705837,0.358975742349665,-0.022396494674569,-0.300299591935458,0.543549299088708,0.582856877760694,0.101234127964455,0.898626437371282
"247",247,-1.68537084614139,-0.174792333413619,-1.16403950468674,-0.58348319487249,-0.41298131228153,1.09508990411778,1.48379445317134,-0.893181310281153,-0.311934605166616,0.237244079346965,-1.21040237949348,-0.584832458637731,0.153887101415878,-0.144112164699369,-0.312010582487453,-0.0750603511825037,-0.544379075853687,0.0127729673246945,-1.08468753644067,-1.05257413784429,-0.118277347181017,0.937690880355819,0.359435372075222,-1.28229711646386,0.455232336824529
"249",249,0.117038917995015,-0.925854208794281,-0.100379507551885,-0.39194802652813,-0.180989567119409,0.637896133943735,1.25711153473265,-0.427493813958264,0.242334041042469,-0.724212478859321,-0.158189105926507,0.588304280097712,0.0994849370991877,-0.631986047397259,-0.305453947694566,-1.31078925533274,-0.153074658357433,0.0235696301925066,0.251882280263888,0.0350451306429912,-0.774062175081622,0.183975424319314,-1.06367959392622,-0.0349308764489628,-1.20817841489551
"252",252,-0.491480401208387,0.444028440202953,0.534798159743614,-0.491027576152003,-0.573558953223515,1.33739744666075,1.69125256373323,0.111611580066664,-1.51133503413533,-1.2235389517067,0.619487908143849,-0.0488556967377717,-0.810775701436868,-0.361054021982121,0.0171690139320768,0.0795361236548824,0.775755047648094,1.04088639370921,0.980065924657258,0.437683060610012,0.689708355934423,-0.627065518804193,-0.235045572965743,1.72939798150187,0.230372047286032
"253",253,-0.282576129218717,0.623037479322683,-0.893754265773705,-0.30480528932945,-0.428600821458222,0.590175026830044,2.14322947243696,-0.455181232386886,0.739997919606345,-0.540452992137474,0.808820105919756,-1.00715522398361,0.589183006270696,0.89213813480799,-0.0369057916701544,0.0801694009767378,-0.507042907609065,0.286035760805579,0.982829840140091,-0.381998385800493,0.498694038349735,-0.612494881478574,0.26795912385956,-1.20372677640316,0.451967812766132
"255",255,0.712552542042768,0.290693518064509,0.436194787208762,-0.104233400215608,-0.462395963264379,1.20336658695118,1.08453539836792,-0.825759335270355,0.319264732675806,-0.560785886022642,1.89809112764338,-0.483733312015769,-0.936151506780764,-0.724418364676703,0.13487135579019,-0.218838060103835,0.0832021585030531,1.38685875140292,0.379080518725101,-1.20158325770595,-0.300113840695214,0.609212854350081,1.49363313622436,-0.138003085477187,0.217795667478642
"257",257,1.08898048201256,1.35816698811317,0.447440745781824,-0.151535513456624,0.202355430111251,2.1929143584256,0.678047790569692,0.10894640470449,-1.00096162224066,-1.21778985552172,-0.0956015292941501,-0.331568248690483,0.126888028078591,0.129543750894526,0.387417786508044,1.14363038394899,-0.70059306674437,-0.231719476492982,-0.980383235442122,-0.523952514412355,-0.501889409588396,0.987718901648563,0.389627994874835,0.322908562569147,0.301328170427962
"261",261,-0.696754622271278,-0.944108866750307,-0.650159179098645,0.00426201060833353,-0.335111113277238,0.459490357089089,1.60169374178224,-0.176180525137121,-1.3530973022095,0.628648124185371,0.904201960827167,-1.18633600457582,-0.74935325097961,0.682870206260829,-0.334655334965587,0.403122924847189,-0.322368768999091,-0.452492968462267,0.865108563643249,-1.38792859567681,1.03162127052006,0.803416564460132,0.419918250013429,0.345052637867059,1.25505132032412
"262",262,-0.301790189150907,0.315536971719721,-0.954904357659826,-1.5567019832101,-1.02132934742044,0.829342925792415,1.86693252406554,1.09499804423002,-0.716427479710564,0.333073250567437,-0.355037689046816,0.0913005263839137,0.0187320221736053,-0.349300978467078,-0.0753391364141809,0.142752187685551,0.128908516281306,0.178663062145666,-0.991399896621927,-1.15054065427959,-0.654755726458701,1.18214387120859,-0.144531586678898,-0.867087063276551,0.0397477480444659
"263",263,-0.350792197552599,-0.980230015220794,-0.361603308885659,-1.95044271090139,0.403278928708229,0.943790145350536,1.96458064669985,1.67126048908971,0.428279347359724,-0.855530157331999,0.0868132764758764,0.897845636229326,-0.226358302125609,0.555964655821526,-0.0568574825003116,-0.19510214100837,0.686418559738111,0.0606680118700243,0.257096580193543,-0.690656011802969,0.121058181010181,0.698090497766058,-0.0540767605408914,0.632637311330138,-1.28153468430356
"264",264,0.326432053084886,1.17927530620698,-0.2186925136246,0.534491098976028,-0.243467493159298,0.0493672355458813,1.88671434067114,0.201330146199713,1.08486491926126,0.0223036540186894,-0.451355694746324,-0.838241142044298,-0.306037933519855,-0.745269038837762,0.0316398338967463,0.402950600717724,0.978635260924416,1.2595341058209,1.39111426333151,-0.373233953068707,-0.580277531455641,-0.105074698449872,0.102871136871236,-1.50848945632047,-0.372480011011377
"265",265,0.124318891825448,-0.795622226110058,1.25636099538055,0.0293246435142076,-0.265646072861744,0.682812297693292,1.7355196610508,0.345842052745537,1.22025779094835,0.832083517454259,-1.06405003678055,-0.162979700585264,0.12764443706871,0.358376348001586,0.85243609830288,0.682250221113715,-0.608439225206587,0.200065192275418,0.496457825162803,-1.15665452477831,1.23686557325285,0.843250463635214,0.355799607639806,0.815258632545285,1.70848883451879
"266",266,0.194917424869034,0.965305211938576,-0.302589282631333,0.21816081213803,0.128564103381226,0.713036408993547,0.983202038333365,0.442543642400316,0.231638046224239,-0.323493837487971,-1.00334199888945,0.140506103298584,0.642399840948093,0.261264883040543,0.478930591482222,-0.955638003983091,-0.426332340908533,-0.290948753618327,-1.70023283171113,-0.0469820004219098,-0.472418903500383,-2.00376265016335,-0.547435675057256,0.0875509486560286,-0.22387454215446
"267",267,-0.155292695010513,-0.647827344627453,-1.01592851291956,-1.23338748151232,0.0254028818066399,1.95469650732851,1.90733606575098,-1.96726545852708,-1.10111864603682,-0.321388937795564,0.20376001323156,-0.186551015457757,0.224044758021369,0.0519720878084419,0.512752704663556,0.0630530754999542,0.852068345111512,-0.992089821884573,1.02633072013639,-0.163605783701944,-0.465363418187529,-0.821715281882874,-0.254765936900566,-1.50730487227815,-0.310227357907855
"268",268,0.0896248644608446,0.119196857145449,-0.269217896023664,-0.357914027615779,-0.392843117645757,0.887970783408587,1.82506714877445,0.415439473072068,-0.773748396860419,0.471734025346744,0.843445505504878,-0.246458085181437,-0.101107625108525,-0.570214584065308,0.714357968465452,-0.77862364272068,0.215282537038379,0.36057059364811,-0.551050540362615,-0.520989238855893,1.45222462864953,0.00202957758700895,-0.371526231064328,0.658847700794116,0.668703888065141
"270",270,0.742245198173849,0.36370199237777,-0.0463299838686374,0.553631329301567,0.0248006145289545,-0.183608318192347,1.92798890353433,0.33070955334758,-0.25447317450373,-1.64667487451823,0.31599522063702,-0.0682787560191033,0.730695771978071,0.724670000850698,0.394027634130744,0.417270820852623,-0.155007420141242,0.264911873571301,0.961316008423078,0.882660176795794,1.80761810894974,-1.15932735873103,-0.217838684439423,0.833389903169817,-0.548469260823725
"271",271,-0.229673939125805,-0.37732538477815,1.17673521416009,0.43061613700047,-0.70395236722618,0.0670883360229197,1.0607340490495,0.41185145699879,0.793131229090819,0.504361705148113,-7.40205399904239e-05,0.591771219725579,-1.28460335128361,-0.0843543663152529,-1.23494628449341,-0.580793253784958,1.2475991614036,-1.38245635295325,0.234339627927949,-0.667189654525489,0.986254812369451,-0.599898863392984,0.670001689994114,0.694130987075979,0.207134951929032
"272",272,0.117195496183613,-0.115234195494305,0.865466116324748,-0.302186887343709,0.605871478735577,-0.118158682231088,1.43737022556997,0.098485720912948,-1.02143554179263,1.71042394369928,0.179870781924148,0.0725475658365743,-0.301825003447391,0.0587106748027384,-0.436276074686545,1.52690874039033,-0.870696114274996,0.501188726956,-0.255179313681078,0.547327464954164,0.511475502567514,0.845592140834593,0.289168563400614,-0.280720558511705,-1.48420923809182
"273",273,0.869338417364535,-0.0832141262464855,-0.625971006114117,-1.42315559976138,-1.76722268083195,0.576142188632859,1.94073257864514,0.387060346606975,-0.4493572380714,0.0662979569139245,0.0126869573921446,0.591807267864045,-0.176165572624473,-0.0252539929084899,1.07533983441323,-0.00218368163352069,-1.0638524281591,-0.501103250747048,-0.209070790871586,0.0671990825510915,-0.294750516341286,-0.542965136235972,-1.03615820993416,-0.692793750385947,0.342199934835573
"275",275,0.282349435769295,-0.37900739756747,-1.01442017549311,-0.814140251663174,-0.827227363776885,0.078765196376916,0.954050950850907,-0.469332544282514,-0.168439972952654,0.472929306774124,-0.753895102840298,-0.369272050371839,0.919791849103334,1.64120055307591,0.0799345775326679,0.432071827735188,0.0458116222382443,0.832943658822346,-0.622230272140671,-0.472208785853706,-0.401244791294734,0.173907629731552,-0.446890805500267,-0.471750204650169,1.30182179275329
"277",277,-1.01325782738521,-0.0808588912297458,-1.23425914829378,-0.0728064658861614,0.229595691214817,0.737947017104536,1.31398005085216,-0.882646067027992,-0.34091015166342,0.595220140682997,0.130682566372645,-0.751888737234215,-0.184318636332743,-0.643543607239494,0.821547279502438,-0.629607460152349,-0.0116986413104983,0.232842362725073,1.09301845598489,0.125561842347268,0.825611546385636,0.422494424536377,-0.711969482033434,-0.122224129038264,-0.250774870896352
"278",278,1.04170601163487,0.527603604223595,0.875457439787585,-0.288178604735698,-0.468950400795142,0.33171807564616,1.90102391442365,0.787378652600189,0.452090746424055,-0.760065311518892,-0.241078857216726,-1.13609220812828,0.632189170295699,-0.265266454217825,-0.32842918879107,-0.19067327253464,0.244872437663833,-0.278041689228845,0.296626319943823,-1.69202929308488,-1.0829325136451,0.898224437104956,-1.48025314486808,-0.447389815826346,0.10984033907046
"280",280,-0.106698004840569,-1.15044621648241,0.049937135027507,-0.95131903719896,-1.68049015312719,0.921503153508951,0.46510771061144,0.226359934492861,-0.725646588446983,-0.625881777359996,-0.120828624265983,-0.918432027521537,0.603460380112315,0.835216996401742,-0.306775246113961,-0.130102950323271,0.305748328286416,-0.100935338451704,0.716764418925809,1.28057604458442,-0.662528070895252,-1.55233704822767,-0.796547083692133,-0.515445746536843,-0.45332036798614
"281",281,0.294539704337378,-0.0374067702010107,-0.533264470122761,-0.189756630107526,0.866372031666991,-0.141495905388424,2.09663795191702,-0.431384978035837,0.908857641815547,-0.722152007332098,-0.503750183541374,0.756341908352888,0.90361392068492,0.486425207288428,0.612815361508417,-1.22190622406886,-0.573272159302028,-0.390009578412028,0.415218903781116,0.209990029806592,-1.84784671538556,-0.0548557358321495,0.150831610866809,-0.264911549360737,0.672617842982268
"284",284,-1.3460930819885,2.02955830844987,-0.567148656751711,0.252857530745495,-0.212794181810216,0.612637257624222,0.486492885615393,-0.513601267536468,-1.50166016150404,0.305222622638099,-0.375206797923367,0.436169227279147,0.138513141974513,0.168862176219334,-0.621902282421953,-0.0262327040212952,0.217971115643331,0.67097884129557,-1.47508665937766,0.71007102157424,-0.493040355502535,-0.361336465140346,-0.0674250911115297,-0.160506922663073,1.32443261127806
"285",285,0.987231163941678,0.269764459884778,-1.40033875138064,-1.10817029545972,-0.0860879755051251,1.08242226057386,1.93901508766714,0.624121753252028,0.731960832324489,0.816787385316408,0.747262329586624,0.828250101042633,-0.983882883815221,-0.0165538618848536,0.631193977488422,0.48165264076235,-0.199398170349011,-0.667688250802908,0.0174173159914906,-1.23140176698011,-0.0846776322899308,0.119870920179693,-0.35485055614626,0.640179515191703,-0.247252680836016
"287",287,0.138617719111112,0.184943119139482,0.501650917199993,0.725279172440531,-0.0600808564103709,1.70928999542301,1.31580836615594,-0.826577182007766,-0.24929707093938,0.343970988301024,-0.578677777682345,0.361440779351435,0.109650451360127,0.234309411002253,-1.19327236202475,-0.595367814368583,-0.46194557361125,1.06369358137281,0.412323405810171,-1.13623675028272,0.803341674715256,0.940693714047561,0.193579691158124,-0.243201952047436,0.00859794240219781
"289",289,0.0272463834945371,-0.0180694508626499,-0.216766104409464,-0.612992853938686,-0.637799424038267,0.980430066576882,0.81414787670042,-0.589573829779067,-0.292225155475252,-0.0180781507896366,-0.119650667081553,-0.0601824518969647,0.0304678019779532,-0.383768705936021,-0.542936254788249,0.562016290097228,-0.84553723651179,-0.591164304107261,0.680569414810792,-0.0541254951251534,0.545896493380879,0.811026327206111,-0.574475168417478,0.189307071954802,-0.527349235667959
"290",290,-1.24399565165295,-0.0983789607925262,-1.26608222587509,0.098525256757228,0.472910041099089,2.0738568409759,1.49692822068354,0.63363428466134,-0.67517924934792,0.308671629214302,-0.249854280619391,-0.193221887164487,0.10543044727351,0.168019704623287,1.60144352894811,0.397057756489574,0.573084631693217,0.529867572736998,0.0595137198599106,-0.267065562296588,-0.188230965981251,0.488153146563356,0.377312984274688,0.387547772027543,-0.821662040390899
"291",291,1.55069915474691,0.820829469373487,0.0268754271815065,-0.543202312250393,-0.8700905349997,0.750172961297964,1.30019411485204,-0.687145373373505,-0.288304276668582,-0.00807218251505101,0.48495587198555,-0.770843969114512,0.078789531661608,-0.415766843117498,0.508575516753404,-0.110088094911502,0.171711531163899,0.516345614115154,0.963740341373575,0.561466249133578,0.160512797807747,0.112007432458941,-0.145525735833633,0.657095048965438,1.22872234476062
"292",292,0.185032317232838,0.252987237882754,0.831481403356592,-1.55405797442277,1.40650893142361,1.15645594486447,1.60534577971507,0.532512166266428,-0.273598968961089,0.857423230822575,-0.260038734224724,-1.18243167379203,-0.669246942778085,-0.54439895387925,-0.33906970893977,1.314861255154,0.415804727233559,-1.07021110328052,0.926194042205935,-0.869842715623765,-0.418356766485126,0.129148897094655,0.272869714256737,-1.25567824545493,-0.0594427657444984
"293",293,0.399147670313101,-0.16936131934306,0.544045148062902,-0.297146827402205,-1.46153517563482,0.873906738278016,2.00863358455677,0.218435795232437,-0.457048680422834,1.2795895502076,0.54342781296561,-0.102560001615384,-0.94762837868174,1.13005013419163,0.195586883930045,0.0225100872516312,0.422324849238951,0.716480550818128,0.0847946451288412,-0.313926072282448,-0.411798481507272,-0.399753674174527,-0.218714403504202,-0.878600756594071,-0.477477407353256
